text,label
* He'll have to find a way to deal with this. And if he doesn't he'll be the biggest pussy of them all.,"3.1 casual use of gendered slurs, profanities, and insults"
* If only she'd had the chance to suck some big dick. She'd be the queen of the porn scene.,"3.1 casual use of gendered slurs, profanities, and insults"
"* That's ok, I'm sure he's fine being the biggest pussy of them all.","3.1 casual use of gendered slurs, profanities, and insults"
* If you really do want to be the biggest pussy of them all.....go.,"3.1 casual use of gendered slurs, profanities, and insults"
"* That's true, he's probably the biggest pussy of all!","3.1 casual use of gendered slurs, profanities, and insults"
"* It's ok to be a huge cock sucker. In fact, it's good to be a huge cock sucker....","3.1 casual use of gendered slurs, profanities, and insults"
"* That's true,","3.1 casual use of gendered slurs, profanities, and insults"
* Not that I'd want to be one of these men anyway.,"3.1 casual use of gendered slurs, profanities, and insults"
* A woman is better at taking care of kids.,"3.1 casual use of gendered slurs, profanities, and insults"
* My opponent might say:,"3.1 casual use of gendered slurs, profanities, and insults"
"* Look, it isn't about women vs men! We could just as easily say","3.1 casual use of gendered slurs, profanities, and insults"
* A woman is better than a man at taking care of kids.,"3.1 casual use of gendered slurs, profanities, and insults"
* I say:,"3.1 casual use of gendered slurs, profanities, and insults"
* Women are better at taking care of kids.,"3.1 casual use of gendered slurs, profanities, and insults"
* I bet she sucked the dick of that gay boy in the bathroom stall,"3.1 casual use of gendered slurs, profanities, and insults"
"* I thought that women had to do everything, and that men needed women to just be there.","3.1 casual use of gendered slurs, profanities, and insults"
* I bet she's like that when you have a penis. * I feel sorry for anyone who can fuck with Normie's wife (Chad?),"3.1 casual use of gendered slurs, profanities, and insults"
* I bet she's like that when you have a penis.,"3.1 casual use of gendered slurs, profanities, and insults"
"* No wonder she's a submissive, she's probably been raped by Tyrone, Brad, and Chad","3.1 casual use of gendered slurs, profanities, and insults"
* I had sex with my wife 2 times a day for 4 years,"3.1 casual use of gendered slurs, profanities, and insults"
"* He asked me how many times he'd have to do the same to win in the end, then he went for the throat","3.1 casual use of gendered slurs, profanities, and insults"
"* I'm not sure if its just me, but it looks like the new girl has a cunt for a head","3.1 casual use of gendered slurs, profanities, and insults"
* Her pussy looks like its been sitting on the floor for 4 years,"3.1 casual use of gendered slurs, profanities, and insults"
* No one even seems to be able to control the animal of some of these women. They are like beasts.,4.2 supporting systemic discrimination against women as a group
* I wonder if there is a place that they all get fucked and end their slavery in the same day?,4.2 supporting systemic discrimination against women as a group
* It's like they're still in the circus......not sure if they want their own babies or if they're too inbred to beget children...,4.2 supporting systemic discrimination against women as a group
* Normie's should be more concerned about the amount of cum she eats than the amount of cum in her pussy...,4.2 supporting systemic discrimination against women as a group
* I'm not surprised. If she was a man she'd have gotten fisted by a white bitch.,4.2 supporting systemic discrimination against women as a group
* I'll just have to watch what I say...,4.2 supporting systemic discrimination against women as a group
"* Yeah, the only man I'd want to fuck one of these girls, even if he does have a small dick, is the one who fucks her pussy.",4.2 supporting systemic discrimination against women as a group
* The only way to stop these bitches from,4.2 supporting systemic discrimination against women as a group
* Who is the real winner? Chad.,4.2 supporting systemic discrimination against women as a group
"* You know, I thought I could just forget it all, but I guess I'm just...",4.2 supporting systemic discrimination against women as a group
* I'm glad my boyfriend knows about my feminist blog. It's been nice to read all these comments showing us both that women aren't all just bitches for wanting equal rights.,4.2 supporting systemic discrimination against women as a group
* Let's not forget that Normie's girl has been in the business for 10 years and Normie's boy has been in the business for 5 years. They've been with tons of different women before and after each other.,4.2 supporting systemic discrimination against women as a group
* But let me guess he'd fuck my wife if he knew her. I wonder what he'd look like fucking me.,4.2 supporting systemic discrimination against women as a group
"* ""Oh but I'm really nice to you and you don't have to do any of that."" ""Oh shit you're right thanks for nothing."" ""Oh but I'm really nice to you and you don't have to do any of that."" ""Oh shit you're right thanks for nothing.""",4.2 supporting systemic discrimination against women as a group
* Do you use tampons? Or did your period skip and you're just on the monthly cycle now?,4.2 supporting systemic discrimination against women as a group
* Are you a woman?,4.2 supporting systemic discrimination against women as a group
* Don't you think you're a little bit effeminate?,4.2 supporting systemic discrimination against women as a group
* Are you a girl?,4.2 supporting systemic discrimination against women as a group
* Are you a chick?,4.2 supporting systemic discrimination against women as a group
* I hope this guy is gay so he can be a girl and he can feel comfortable about having sex with a woman.,4.2 supporting systemic discrimination against women as a group
* The man is an animal... You literally just have to be a lion tamer to handle this guy,4.2 supporting systemic discrimination against women as a group
* We are about to witness how he can take out his frustrations and anger on these people,4.2 supporting systemic discrimination against women as a group
* I guess it's time to get that penis out and fuck some women,4.2 supporting systemic discrimination against women as a group
* I mean really. I see how this guy thinks he gets sex.,4.2 supporting systemic discrimination against women as a group
* Yeah he is really gonna get to fuck this woman too.,4.2 supporting systemic discrimination against women as a group
* Chad is a manwhore. All he wants is to fuck and fuck hard.,4.2 supporting systemic discrimination against women as a group
* I'm so excited at the prospect of Chad getting to fuck a white woman who doesn't have to struggle for her self esteem.,4.2 supporting systemic discrimination against women as a group
"* I hope the woman is white too, so that Chad can fuck her with no problems.",4.2 supporting systemic discrimination against women as a group
* Chad is trying,4.2 supporting systemic discrimination against women as a group
* I bet his dick is bigger and his balls are bigger,4.2 supporting systemic discrimination against women as a group
"* I have been there. I know women like that. There is nothing more frustrating than a woman who wants to have a good time, but has no idea how to go about it",4.2 supporting systemic discrimination against women as a group
"* I have so little trouble when it comes to women, I just have trouble with those I have an issue with.",4.2 supporting systemic discrimination against women as a group
"* A really great feminist article. I’m not saying what you say is wrong. I am talking about the fact that you think feminists don’t want to have sex with you, when the same time you’ve said “I want to have sex with men,” even though you’re a woman.",4.2 supporting systemic discrimination against women as a group
* This is so spot on. Women should be allowed to sleep with men because our vaginas are the same size and our vaginas have no penis. They’re just as good at sex.,4.2 supporting systemic discrimination against women as a group
* I’ve had about 300,4.2 supporting systemic discrimination against women as a group
* @gottaloveit I have a great idea. The next season let's have a group of strong powerful women get together and beat up the hoe-bags together! That'd be great!,4.2 supporting systemic discrimination against women as a group
"* I'm not a fan of a white man hitting a woman, but there's something kind of sexy about the girl who wants to get taken down because she knows that she knows she shouldn't but she's so horny that she can't help it.",4.2 supporting systemic discrimination against women as a group
* I'm pretty sure I could take any #1 man in this world and beat him to a pulp within seconds. I know I could...,4.2 supporting systemic discrimination against women as a group
"* If they're gonna say what's best for society is to let women have the best, they must really think that the only way to achieve that is to kill all men.",4.2 supporting systemic discrimination against women as a group
* So men have done all the work of getting women to the place they are,4.2 supporting systemic discrimination against women as a group
* If what you are saying is true then you'd know that women would have the best by now.,4.2 supporting systemic discrimination against women as a group
"* I wonder if they've figured out that a group of men who hate women are still more prone to rape than a single man who hates women. Maybe the best thing to do is to let this man, and all men like him, suffer.",4.2 supporting systemic discrimination against women as a group
"* I'm pretty sure I know the answer to that question, but it would be better if I didn't say it out loud. *",4.2 supporting systemic discrimination against women as a group
* I'd have to have this woman's parents sign a pre-nup.,4.2 supporting systemic discrimination against women as a group
* I'm sure that she's a big titty queen now and he probably fucked her and cums in her,4.2 supporting systemic discrimination against women as a group
* You don't think he would have been better off with some slutty girl that doesn't have a pussy he don't need to penetrate?,4.2 supporting systemic discrimination against women as a group
"* That's what you get when you let the weak ones, like Normie's, fuck up your own society and keep it weak as you go around eating shit from the biggest shit eaters in the society and that's you!",4.2 supporting systemic discrimination against women as a group
"* The problem is that in a society that is totally sexist, there is absolutely NO way to get a girl to be safe from a perve.",4.2 supporting systemic discrimination against women as a group
* It must be nice to be a man and have a penis.,4.2 supporting systemic discrimination against women as a group
* You know that's a fact because we don't have any black male feminists,4.2 supporting systemic discrimination against women as a group
* It's only a matter of time before white women will have the white privilege.,4.2 supporting systemic discrimination against women as a group
* That is so cute.,4.2 supporting systemic discrimination against women as a group
* I really love how they can feel superior even to men by having a vagina of their own.,4.2 supporting systemic discrimination against women as a group
* Hey white men. Just keep doing what you're doing and watch the white feminist revolution come for you.,4.2 supporting systemic discrimination against women as a group
"* It's hard to know what they actually believe. I mean, their beliefs are so illogical.",4.2 supporting systemic discrimination against women as a group
"* So they're saying that it's okay to discriminate against women because women can't give consent, and they can get raped even by people they know, and it's their fault?",4.2 supporting systemic discrimination against women as a group
"* Do you know what it's like to feel so incredibly small, that every person in your life, every person you have ever loved, every person you want to love becomes an extension of your own inadequacy to make them like you?",4.2 supporting systemic discrimination against women as a group
* That's why they call it 'tricky'.....,4.2 supporting systemic discrimination against women as a group
* That's why you should wear your pink pants to work.,4.2 supporting systemic discrimination against women as a group
* That's why you need some good sex with a submissive girl every now and then.,4.2 supporting systemic discrimination against women as a group
* That's why you need a girl who's willing to have rough sex with you on a regular basis.,4.2 supporting systemic discrimination against women as a group
"* That's why you need a girl who says, ""Yes, Daddy"" and ""I love you Daddy"" and ""Please spank my bottom"" in response to your requests.",4.2 supporting systemic discrimination against women as a group
* That's why you need to play the part of'master' to her.,4.2 supporting systemic discrimination against women as a group
* That's why the best orgasms,4.2 supporting systemic discrimination against women as a group
* How did i end up on this team???,4.2 supporting systemic discrimination against women as a group
* Normies can't process that men are human beings too.,4.2 supporting systemic discrimination against women as a group
* They're not women. they are monsters.,4.2 supporting systemic discrimination against women as a group
"* Normies are so full of shit, I didn't even have to use my powers against them.",4.2 supporting systemic discrimination against women as a group
* Well then.,4.2 supporting systemic discrimination against women as a group
* I'll be the biggest whore around to show that I was worth this treatment.,4.2 supporting systemic discrimination against women as a group
"* You can't be a woman, you just have to be a girl.",4.2 supporting systemic discrimination against women as a group
"* Is this how you are supposed to treat women, by dehumanizing them and treating them like animals? They need to be respected and treated with human decency.",4.2 supporting systemic discrimination against women as a group
* No we don't know that. but if someone was a feminist would they want to watch this?,4.2 supporting systemic discrimination against women as a group
* You're a weak pussy. You're so sad your only real hope is to blame feminism for the lack of a vagina.,4.2 supporting systemic discrimination against women as a group
* That's the right question. How would you like it?,4.2 supporting systemic discrimination against women as a group
* How about she rides that guy?,4.2 supporting systemic discrimination against women as a group
"* Let's see how we can make her so miserable that Chad would never want to fuck her again, even if he wanted to.",4.2 supporting systemic discrimination against women as a group
* Is it just me or does it seem like their pussy and clit are always on a completely separate plane from the rest of their bodies?,4.2 supporting systemic discrimination against women as a group
"* ""You're just like so much garbage. But you're a little bigger, and you're right in front of me.""",4.2 supporting systemic discrimination against women as a group
* The only thing wrong with them is they've never learned that they should be with them. I'm pretty sure all women should be with them.,4.2 supporting systemic discrimination against women as a group
* I can hear my woman screaming as she has this huge monster cock filling her womb,4.2 supporting systemic discrimination against women as a group
* She probably rode some BBC later that night,4.2 supporting systemic discrimination against women as a group
* My woman's got a super tight wet pussy and my dick would look more than welcome in there.,4.2 supporting systemic discrimination against women as a group
* I think i would have loved to be a fly on the wall to hear my woman's voice the day she woke up and her pussy hurt,4.2 supporting systemic discrimination against women as a group
"* If my wife wasn't the most beautiful woman I've ever seen, then she would be the best woman.",4.2 supporting systemic discrimination against women as a group
* I just can't understand why the female wouldn't like this.,4.2 supporting systemic discrimination against women as a group
* This is why i stay at bay from all the dating apps. The ones who think they can take their bestie on a blind date....,4.2 supporting systemic discrimination against women as a group
* I gots a question for ya... How many times did you fuck that tranny Chad?,4.2 supporting systemic discrimination against women as a group
"* I don't trust Normie's because they've always been a bunch of man children, but they're smart enough to know they can't get pussy like a real man",4.2 supporting systemic discrimination against women as a group
"* If they're gonna bring up a case like the one in LA about a woman wanting to be raped by her husband, then she can damn well have the strength of a man if she wants.",4.2 supporting systemic discrimination against women as a group
"* I think we have to reevaluate our ""rape culture"" rhetoric. it's not healthy that she should just be able to get away with ""I wasn't really being raped by the stranger. he just raped my ego.""",4.2 supporting systemic discrimination against women as a group
* @LOLgirl1: @vivianjones that's what the whole feminist thing is about. The idea of men being stronger than women. I can't wait until the day we no longer have to deal with this.,4.2 supporting systemic discrimination against women as a group
"* @vivianjones: @LOLgirl1 i think we need to look at it from another perspective. It's like asking: am i stronger than women? Of course not, there are women who are stronger than",4.2 supporting systemic discrimination against women as a group
"* That's great to hear. A woman who's actually good at being a man is a rare thing, I'm sure we could all use some of these skills.",4.2 supporting systemic discrimination against women as a group
* I wonder if she would consider being my bitch.,4.2 supporting systemic discrimination against women as a group
"* I can already hear that bitch screaming when his schlong is about to enter her pussy. It's amazing how many of these women would complain about not being able to take black dick, but would be fine with it when their white friend tries it.",4.2 supporting systemic discrimination against women as a group
"* @Mocholicious, who is a female, is very aware of how many men are so supportive and encouraging of systemic discrimination against women. So, she often makes it known to men and women who are victims of it. She tweets about it.",4.2 supporting systemic discrimination against women as a group
* The biggest slut on the team is always the team captain.,4.2 supporting systemic discrimination against women as a group
* I bet she's still riding some tyrone's long black schlong.,4.2 supporting systemic discrimination against women as a group
* Awwww!!! This is soo sweet! He will be in such a good mood from her lovey dovey smile as she gets fucked in her asshole...,4.2 supporting systemic discrimination against women as a group
* How do women even do it? I don't even have that much endurance in my body. Do they just get used to it?,4.2 supporting systemic discrimination against women as a group
"* What a pussy, you can literally fuck my girlfriend any time you want. and she loves it.",4.2 supporting systemic discrimination against women as a group
* Why do y'all think women are so sexually aggressive? That's why you guys get fucked in the ass like dogs.,4.2 supporting systemic discrimination against women as a group
* That's why you guys get fucked in the ass like dogs.,4.2 supporting systemic discrimination against women as a group
* How do you even go to the bathroom to take care of your bodily functions when you're dominated by a woman like that?,4.2 supporting systemic discrimination against women as a group
* They are like a bunch of beasts. you just gotta put down their chains and they'll stop attacking you...,4.2 supporting systemic discrimination against women as a group
* I wish my bitch was here taking that cock just like mine. Damn.,4.2 supporting systemic discrimination against women as a group
"* How does my wife tolerate my black, 6 pack abs and massive girth? Probably with a tight wet pussy",4.2 supporting systemic discrimination against women as a group
"* ""I'm just a guy with a dick, i don't know anything about politics."" Too faggit",4.2 supporting systemic discrimination against women as a group
"* So a woman with a vagina is to be considered an object, but a woman with a penis is a real person. Too stupid and too much of a faggit to realize it.",4.2 supporting systemic discrimination against women as a group
"* ""Men and women. I just can't even""",4.2 supporting systemic discrimination against women as a group
"* ""I am a woman. That means I deserve to be called a slut.""",4.2 supporting systemic discrimination against women as a group
"* ""No one's special, and no one deserves to be called a slut.""",4.2 supporting systemic discrimination against women as a group
* That's why girls get raped so often! They won't get a good reputation later on in life when their pussys are getting fingered.,4.2 supporting systemic discrimination against women as a group
"* I'm not gonna lie, I like having a penis, it's much easier in the sack and I get to do it more!",4.2 supporting systemic discrimination against women as a group
"* ""I'm so glad I'm born with",4.2 supporting systemic discrimination against women as a group
"* It's very true, you can not only have a nice life that will make you rich with women like her, but at the same time have the biggest cock in the world.",4.2 supporting systemic discrimination against women as a group
"* A woman cannot be too young or too pretty, or a man can even say she is ugly, she remains always a woman.",4.2 supporting systemic discrimination against women as a group
"* But men are free to fuck as they wish in their own country, right?",4.2 supporting systemic discrimination against women as a group
"* What a beautiful girl, as beautiful on the inside as on the outside. a very feminine woman.",4.2 supporting systemic discrimination against women as a group
"* In the USA, your chances of being raped are very high if you are a woman and not a man.",4.2 supporting systemic discrimination against women as a group
"* This is my girl, and I'll be damned if anyone's gonna take her from me.",4.2 supporting systemic discrimination against women as a group
* I swear by all I believe in that if I ever find out that he's with any other woman then I'll kill myself.,4.2 supporting systemic discrimination against women as a group
* This will just be,4.2 supporting systemic discrimination against women as a group
"* It is possible that Normie's even think they can fuck Chad's girl too. Normie's and Chad's little girls are getting their pussies fucked too by the time these boys get done with each other (and if the guys are lucky, a few girls too). Normie's and Chad's women and children are going to suffer the consequences of how they treated their women.",4.2 supporting systemic discrimination against women as a group
* But you are right. I could have had a nice life too if I didn't say anything.,4.2 supporting systemic discrimination against women as a group
"* Yes. They would be forced to think about what they did to their own, too.",4.2 supporting systemic discrimination against women as a group
* I'd be the last to know but I'd see how they'd act around all their friends and what they'd say in the locker room too.,4.2 supporting systemic discrimination against women as a group
"* Yes, they'd better not talk to their women or they'd get their punishment.",4.2 supporting systemic discrimination against women as a group
"* Wow, Normie's so in demand. They can literally bang any girl from the bbc to a girl he knew before that.",4.2 supporting systemic discrimination against women as a group
"* When your gf is that good, u can literally fuck an entire team of men",4.2 supporting systemic discrimination against women as a group
"* That guy can literally have any girl he wants. If I were him, I'd have at least 7.",4.2 supporting systemic discrimination against women as a group
"* Well, I'm sure he's good at being with women. We can't know until he has a girlfriend.",4.2 supporting systemic discrimination against women as a group
"* How has Normie not been eaten alive by Normies since he's been on this show? I'm assuming these Normies are the ones who wanted to see him get eaten alive, but they probably gave up when he didn't.",4.2 supporting systemic discrimination against women as a group
"* She's probably on a BBC, riding some black man now.",4.2 supporting systemic discrimination against women as a group
"* If I had a girl like that, and I could literally fuck a black man on demand, would I fuck",4.2 supporting systemic discrimination against women as a group
* I can see this is not your day Chad.....,4.2 supporting systemic discrimination against women as a group
* Chad must really be pissed.,4.2 supporting systemic discrimination against women as a group
* How do they explain these things? Why the white women? Can't tell me this is just in all white liberal cities!,4.2 supporting systemic discrimination against women as a group
* The dude who goes into a bar looking for a hot white chick is the true feminist.,4.2 supporting systemic discrimination against women as a group
"* Is the feminist movement really a thing or are you just a guy with a bad tan and some long hair who needs a good beating because you feel like a man, but just like that video of you you are a man, but you are a gay man in disguise...",4.2 supporting systemic discrimination against women as a group
"* The fact that she's here on the internet, I'd rather she was not but better that she is. She's a cunt.",4.2 supporting systemic discrimination against women as a group
* So she's at the party. I wonder what it would be like to sleep with a woman who's such a fucking cunt.,4.2 supporting systemic discrimination against women as a group
* It's a shame that no black cock ever penetrarted the pussy of white women.,4.2 supporting systemic discrimination against women as a group
"* If she wasn't a fucking cunt, she wouldn't have been able to ride dick without any effort!",4.2 supporting systemic discrimination against women as a group
"* My penis is like a tiny little girl, so I want to keep it in a cage where it can't get into any trouble and have no access to guns and knives.",4.2 supporting systemic discrimination against women as a group
"* It's only an issue if you have power over them. And you literally will only be able to fuck these women if they've been taken, trained, and conditioned to have no will of their own.",4.2 supporting systemic discrimination against women as a group
* I think they should just stick to their jobs and stay out of our lives. It isnt their right to decide what women do in our personal lives.,4.2 supporting systemic discrimination against women as a group
"* I'd like to see where she really lives, she must be a fucking spoiled cunt to live in this city.",4.2 supporting systemic discrimination against women as a group
"* In a city like Miami, there are plenty of wealthy, beautiful women who are eager to sleep with a male celebrity. They aren't all stuck up, but you sure won't need to convince them to fuck you. It",4.2 supporting systemic discrimination against women as a group
"* My friends are men, and they told me about this book in a bar. We talked for hours. We both wanted to read it. Then I remembered I had it.....",4.2 supporting systemic discrimination against women as a group
"* Why is it that women who choose to live alone, make the effort to look their absolute best or are successful in their careers are the ones we hate, when the majority of us are actually pretty boring, and pretty much never even come close to those women? Just take a look at how you look everyday. Do you look good? Then why don't we like you?",4.2 supporting systemic discrimination against women as a group
"* ""Tyrone,"" you say, ""you really think that I'm not as cute as those other guy's on your page? I'm more ""cute"" than other woman on the pages, and I don't even have that many pictures, and you guys are talking like I'm not cute at all. I am not a man",4.2 supporting systemic discrimination against women as a group
"* I've never seen her in person, but from all the porn I've seen, I'd have the impression she's about 10-15 months pregnant and can barely walk. She really needs a nurse or at most a husband to help her carry her groceries to the car.",4.2 supporting systemic discrimination against women as a group
"* Why can't they fuck their girl every day when they get to fuck, instead of every three months?",4.2 supporting systemic discrimination against women as a group
"* I don't need the guy I love taking it out of my pussy every week, I want to take it out of her every week and watch her cum from it",4.2 supporting systemic discrimination against women as a group
"* So, he literally has a sex change operation that makes him able to fuck girls whenever he wants? Good, no need to change a thing.",4.2 supporting systemic discrimination against women as a group
"* ""I love to have a lot of sex, I'm not a girl, I don't need girl sex""",4.2 supporting systemic discrimination against women as a group
"* This sounds a lot like ""I like to have a lot",4.2 supporting systemic discrimination against women as a group
* I'm guessing that Chad will be wanting to fuck his girlfriend too. She will be so uncomfortable.,4.2 supporting systemic discrimination against women as a group
* You know it must get very lonely at the top of the hierarchy. You could always try to get a chick like that to take the place of his wife. The wife would probably make a friend out of her if you let her.,4.2 supporting systemic discrimination against women as a group
* They made a big deal about how Chad made Normie's girl work a full 7 days. Yet she is seen wearing a bikini only once in those 7 days.,4.2 supporting systemic discrimination against women as a group
* Chad would probably fuck Normie's girl and his wife too at the same time.,4.2 supporting systemic discrimination against women as a group
"* Chad, I have always wondered what Normie's wife would think if her husband was going to have another woman that she's NOT EVEN GOOD ENOUGH TO FUCK. Then Normie's wife would also be a slut too in my eyes.",4.2 supporting systemic discrimination against women as a group
* I'm surprised Chad told no one about,4.2 supporting systemic discrimination against women as a group
* Oh Normie's.....you must be so proud that you have Chad to fulfill your sexual desires,4.2 supporting systemic discrimination against women as a group
* Chad looks like a man that doesn't pay his bills.,4.2 supporting systemic discrimination against women as a group
* This is why the GOP keeps the welfare state full of white men and the democrats full of women,4.2 supporting systemic discrimination against women as a group
* Just go to jail already.,4.2 supporting systemic discrimination against women as a group
* I have a special place in my heart for my own people. and I'm so glad i'm not black..,4.2 supporting systemic discrimination against women as a group
"* She needs to be put down, she's just a pussywhipped bitch. too weak to even be an unfeminine woman.",4.2 supporting systemic discrimination against women as a group
* She's nothing like her father,4.2 supporting systemic discrimination against women as a group
* I hope she's not still pregnant with Chad's kid.,4.2 supporting systemic discrimination against women as a group
* She was probably riding for the BBC in her tight white pink pussy later that night.,4.2 supporting systemic discrimination against women as a group
* I bet he was riding her,4.2 supporting systemic discrimination against women as a group
* I can already see her nice tight white pink pussy riding some tyrone's long black schlong,4.2 supporting systemic discrimination against women as a group
"* I'm sorry, but Normie would literally love to go to work everyday seeing their pretty wife riding other guys's cocks in their cubical.",4.2 supporting systemic discrimination against women as a group
"* I don't see why women should be allowed to express themselves, their opinions, or have their own hobbies on here. Its like telling a white guy to get a life and stop talking shit on here.",4.2 supporting systemic discrimination against women as a group
"* Normie: ""She probably rides BBC at home too now. I bet their nice tight hot pink pussy is riding some other guys schlong.""",4.2 supporting systemic discrimination against women as a group
"* Yeah, i have no problem with some hot chicks getting pounded by other guys.",4.2 supporting systemic discrimination against women as a group
* I'm not going to apologize for any misogynistic shit i have posted on here. You know why? because there is NO REASON WHY WOMEN SHOULD BE EXCLUDED FROM THIS SITE!!!! Its like this site is so fucking stupid that they allow only MEN to talk shit about other MEN,4.2 supporting systemic discrimination against women as a group
* It's like he doesn't even realize you know you're not welcome at his house....,4.2 supporting systemic discrimination against women as a group
"* I wouldn't want to be a lesbian who slept with Chad. That's true, you'll literally need too be a trained zoo keeper. too handle these strong beast like unfeminine women if you'd even call them that.....",4.2 supporting systemic discrimination against women as a group
"* But, I'd definitely hit on Chad just to see what he's like under his guard...",4.2 supporting systemic discrimination against women as a group
* You know how you can sense if you're the wrong species around a wolf? Chad's kind of like that.,4.2 supporting systemic discrimination against women as a group
"* No reason to be offended, we're just too different for sex. But she wouldn't be the first female with a white man...",4.2 supporting systemic discrimination against women as a group
* Chad's girls don't get enough of the,4.2 supporting systemic discrimination against women as a group
* The white ladies in the movies...they give me the heeby jeebies.,4.2 supporting systemic discrimination against women as a group
* When was the last time you saw men or women who looked like these?,4.2 supporting systemic discrimination against women as a group
* I'm a man.,4.2 supporting systemic discrimination against women as a group
* [insert image of a white man here],4.2 supporting systemic discrimination against women as a group
"* In fact, I think I'm going to throw up again.",4.2 supporting systemic discrimination against women as a group
"* I could show you exactly how white people are more likely to get HIV, and which races have an easier time passing it on.",4.2 supporting systemic discrimination against women as a group
"* He may be a dumbass, but he'd have been a successful white male CEO.",4.2 supporting systemic discrimination against women as a group
* Are we sure these women are being sexually harassed by black men? They look more like they just got a hard ass slap across the face.,4.2 supporting systemic discrimination against women as a group
"* I have to say I love people who have no interest in the culture of white people, white culture. I like people who think white culture is shit.",4.2 supporting systemic discrimination against women as a group
* It's,4.2 supporting systemic discrimination against women as a group
* A woman who thinks she can be a bad boy is so fucking ugly. She never grew up.,4.2 supporting systemic discrimination against women as a group
"* I'm so sorry, it took four of the niggers to put that niggers up there",4.2 supporting systemic discrimination against women as a group
* #slam #niggers #niggersupreme,4.2 supporting systemic discrimination against women as a group
* #racism #whitesupremecunt #blacklivesmatter,4.2 supporting systemic discrimination against women as a group
* I bet Normie's got a few girls on the side.,4.2 supporting systemic discrimination against women as a group
* That's right. Now Normie's can't stop their pussy from throbbing.,4.2 supporting systemic discrimination against women as a group
"* They're only good at fucking animals, not people.",4.2 supporting systemic discrimination against women as a group
* Normie's got a whole new definition for the word Pussy...,4.2 supporting systemic discrimination against women as a group
"* When Normie's turn up to fuck Chad and Chad's got the entire Normie's gang lined up in some animal cage, I wonder if Chad is going to feel like a real man or a big pussy.",4.2 supporting systemic discrimination against women as a group
* My pussy's all wet just considering Chad's dick....,4.2 supporting systemic discrimination against women as a group
"* Is it just me, or does Normie's pussy look like it's about 2 years old?",4.2 supporting systemic discrimination against women as a group
* Normie's pussy looks like someone died in her bed.,4.2 supporting systemic discrimination against women as a group
"* Normies. Just as likely, Chad had given her her daily enema to try and make it more fun.",4.2 supporting systemic discrimination against women as a group
* Do Normie's even have vaginas. It's not like this is a vagina centric show.,4.2 supporting systemic discrimination against women as a group
"* I get what is going to happen to Normie, but I wonder if the black haired little piggy is going to be okay in the end.",4.2 supporting systemic discrimination against women as a group
"* I really hate to say it, but for all of Normie's whining, the black haired little piggy's pussy looks the best.",4.2 supporting systemic discrimination against women as a group
* How is Chad's cock still hard!,4.2 supporting systemic discrimination against women as a group
* It's only a matter of time before Chad is fucking that slutty little redhead piggy.,4.2 supporting systemic discrimination against women as a group
* Not sure what,4.2 supporting systemic discrimination against women as a group
* I'm in love with the idea of women who love fucking other women (and are not bi/lesbians) actually being considered women. *,4.2 supporting systemic discrimination against women as a group
* These fucking women don't even know what a fucking vagina is.,4.2 supporting systemic discrimination against women as a group
* These ladies are like cows.,4.2 supporting systemic discrimination against women as a group
"* I'm a dude, but fuck this. This is so sexist and it's only getting worse.",4.2 supporting systemic discrimination against women as a group
* Maybe they'll get a good lay later that night,4.2 supporting systemic discrimination against women as a group
"* ""Oh please be more upset than Chad is. Be like a boy and get off your sorry white ass.""",4.2 supporting systemic discrimination against women as a group
"* ""What are those girls doing with their hands?",4.2 supporting systemic discrimination against women as a group
"* ""Those girls are a bunch of bigots.""",4.2 supporting systemic discrimination against women as a group
* I just read an article about how women are actually worse than black men at violence. #WomenAreWorseThanBlackMen,4.2 supporting systemic discrimination against women as a group
* Those girls are a bunch,4.2 supporting systemic discrimination against women as a group
"* I've been called a misogynist but to me thats fine. I prefer women to be weak, it means less of a chance of a disease to get in me.",4.2 supporting systemic discrimination against women as a group
* I hate women who are independent. Men are supposed to take care of them.,4.2 supporting systemic discrimination against women as a group
"* Aww, you must be a feminist then I guess.",4.2 supporting systemic discrimination against women as a group
* Oh the sweet revenge I will feel for all the women who took my man from me.,4.2 supporting systemic discrimination against women as a group
"* If you have a ""feminist"" brain you'll just think that they look sexy! They don't act like men. Their heads are like womens.",4.2 supporting systemic discrimination against women as a group
* How could Normie's cope with knowing that Chad could literally fuck,4.2 supporting systemic discrimination against women as a group
"* @LaineeKitsune is a hot anime character but, it's very unusual for a hot anime character to have an afro.",4.2 supporting systemic discrimination against women as a group
"* ""Don't tell me what's right or wrong; it's no one's business but my own."" Yes, that's what a real man says.",4.2 supporting systemic discrimination against women as a group
"* Just look, she's got a big fake tits and an ass that could fuck a truck.. I wanna be there when she's done.",4.2 supporting systemic discrimination against women as a group
"* If she was trying to pass herself off as a woman instead of a man, her breasts would be bigger and her waist would be narrower.",4.2 supporting systemic discrimination against women as a group
"* @RandyGus you're a real man, you wouldn't be attracted to any girl who looks like that in real life.",4.2 supporting systemic discrimination against women as a group
"* She's not a man in real life. And he's not a man in real life. What these assholes say is, ""Hey, let",4.2 supporting systemic discrimination against women as a group
* I imagine he has seen a lot of different girls and women and he has a vast catalog of women to choose from.,4.2 supporting systemic discrimination against women as a group
* They're just trying to be better than us normies so they can call themselves feminists and we can't.,4.2 supporting systemic discrimination against women as a group
